gene_name	target_id	length	eff_length	est_counts	tpm	gene_id	transcript_name
PTPN13	ENST00000427191.6|ENSG00000163629.12|OTTHUMG00000160968.2|OTTHUMT00000363189.1|PTPN13-203|PTPN13|8487|protein_coding|	8487	8265.73	0.0	0.0	ENSG00000163629.12	PTPN13-203
PTPN14	ENST00000366956.9|ENSG00000152104.11|OTTHUMG00000037039.3|OTTHUMT00000089918.2|PTPN14-201|PTPN14|12985|protein_coding|	12985	12763.7	35.9513	0.0201358	ENSG00000152104.11	PTPN14-201
PTPN18	ENST00000175756.9|ENSG00000072135.12|OTTHUMG00000131630.5|OTTHUMT00000254523.2|PTPN18-201|PTPN18|3669|protein_coding|	3669	3447.73	1751.3	3.63126	ENSG00000072135.12	PTPN18-201
PTPN2	ENST00000327283.7|ENSG00000175354.19|OTTHUMG00000131702.5|OTTHUMT00000254614.1|PTPN2-202|PTPN2|1706|protein_coding|	1706	1484.73	1197.32	5.76492	ENSG00000175354.19	PTPN2-202
PTPN20	ENST00000374342.6|ENSG00000204179.10|OTTHUMG00000018094.10|OTTHUMT00000358442.3|PTPN20-203|PTPN20|1929|protein_coding|	1929	1707.73	0.0	0.0	ENSG00000204179.10	PTPN20-203
PTPN21	ENST00000553531.1|ENSG00000070778.12|OTTHUMG00000170766.1|OTTHUMT00000410304.1|PTPN21-203|PTPN21|704|protein_coding|	704	482.761	4.74043	0.0701968	ENSG00000070778.12	PTPN21-203
PTPN22	ENST00000420377.6|ENSG00000134242.15|OTTHUMG00000011936.2|OTTHUMT00000390435.1|PTPN22-202|PTPN22|2726|protein_coding|	2726	2504.73	20.2537	0.0578064	ENSG00000134242.15	PTPN22-202
PTPN23	ENST00000265562.4|ENSG00000076201.14|OTTHUMG00000133520.5|OTTHUMT00000257492.2|PTPN23-201|PTPN23|5244|protein_coding|	5244	5022.73	1029.53	1.46531	ENSG00000076201.14	PTPN23-201
PTPN3	ENST00000374541.3|ENSG00000070159.13|OTTHUMG00000020475.4|OTTHUMT00000053598.4|PTPN3-202|PTPN3|6703|protein_coding|	6703	6481.73	4.03253	0.00444752	ENSG00000070159.13	PTPN3-202
PTPN4	ENST00000431283.1|ENSG00000088179.8|OTTHUMG00000131436.8|OTTHUMT00000337187.1|PTPN4-204|PTPN4|630|protein_coding|	630	408.761	43.4952	0.760683	ENSG00000088179.8	PTPN4-204
PTPN5	ENST00000396166.7|ENSG00000110786.17|OTTHUMG00000134304.3|OTTHUMT00000259229.1|PTPN5-202|PTPN5|2299|protein_coding|	2299	2077.73	8.0	0.0275253	ENSG00000110786.17	PTPN5-202
PTPN6	ENST00000399448.5|ENSG00000111679.16|OTTHUMG00000168518.3|OTTHUMT00000400019.1|PTPN6-202|PTPN6|2159|protein_coding|	2159	1937.73	173.506	0.640108	ENSG00000111679.16	PTPN6-202
PTPN7	ENST00000367279.8|ENSG00000143851.15|OTTHUMG00000035931.7|OTTHUMT00000087514.1|PTPN7-202|PTPN7|3265|protein_coding|	3265	3043.73	2001.57	4.70106	ENSG00000143851.15	PTPN7-202
PTPN9	ENST00000306726.6|ENSG00000169410.9|OTTHUMG00000142838.3|-|PTPN9-201|PTPN9|3862|protein_coding|	3862	3640.73	1210.22	2.37634	ENSG00000169410.9	PTPN9-201
PTPRA	ENST00000399903.6|ENSG00000132670.20|OTTHUMG00000031718.6|-|PTPRA-205|PTPRA|3337|protein_coding|	3337	3115.73	1606.64	3.6863	ENSG00000132670.20	PTPRA-205
PTPRB	ENST00000261266.9|ENSG00000127329.15|OTTHUMG00000169499.3|OTTHUMT00000404439.1|PTPRB-201|PTPRB|6110|protein_coding|	6110	5888.73	208.628	0.25327	ENSG00000127329.15	PTPRB-201
PTPRC	ENST00000348564.11|ENSG00000081237.19|OTTHUMG00000035702.10|OTTHUMT00000098488.4|PTPRC-201|PTPRC|4753|protein_coding|	4753	4531.73	4800.13	7.57217	ENSG00000081237.19	PTPRC-201
PTPRCAP	ENST00000326294.3|ENSG00000213402.2|OTTHUMG00000150325.1|OTTHUMT00000317563.1|PTPRCAP-201|PTPRCAP|1292|protein_coding|	1292	1070.73	48.5661	0.324253	ENSG00000213402.2	PTPRCAP-201
PTPRD	ENST00000381196.8|ENSG00000153707.16|OTTHUMG00000021005.6|OTTHUMT00000055395.3|PTPRD-203|PTPRD|9911|protein_coding|	9911	9689.73	0.0	0.0	ENSG00000153707.16	PTPRD-203
PTPRE	ENST00000254667.7|ENSG00000132334.16|OTTHUMG00000019254.3|OTTHUMT00000050990.1|PTPRE-201|PTPRE|5331|protein_coding|	5331	5109.73	0.0	0.0	ENSG00000132334.16	PTPRE-201
PTPRF	ENST00000617451.4|ENSG00000142949.16|OTTHUMG00000007501.5|-|PTPRF-216|PTPRF|1129|protein_coding|	1129	907.731	17.3482	0.136624	ENSG00000142949.16	PTPRF-216
PTPRG	ENST00000295874.14|ENSG00000144724.19|OTTHUMG00000158660.1|OTTHUMT00000351675.1|PTPRG-201|PTPRG|4650|protein_coding|	4650	4428.73	0.0	0.0	ENSG00000144724.19	PTPRG-201
PTPRH	ENST00000376350.7|ENSG00000080031.9|OTTHUMG00000180701.2|OTTHUMT00000452649.2|PTPRH-202|PTPRH|3877|protein_coding|	3877	3655.73	1379.98	2.69855	ENSG00000080031.9	PTPRH-202
PTPRJ	ENST00000527952.1|ENSG00000149177.12|OTTHUMG00000166573.3|OTTHUMT00000390527.2|PTPRJ-205|PTPRJ|626|protein_coding|	626	404.761	57.7248	1.01952	ENSG00000149177.12	PTPRJ-205
PTPRK	ENST00000368226.8|ENSG00000152894.14|OTTHUMG00000015536.10|OTTHUMT00000042161.2|PTPRK-207|PTPRK|6087|protein_coding|	6087	5865.73	0.0	0.0	ENSG00000152894.14	PTPRK-207
PTPRM	ENST00000580170.5|ENSG00000173482.16|OTTHUMG00000131575.5|OTTHUMT00000443793.1|PTPRM-211|PTPRM|5941|protein_coding|	5941	5719.73	14.0	0.0174978	ENSG00000173482.16	PTPRM-211
PTPRN	ENST00000409251.7|ENSG00000054356.13|OTTHUMG00000133129.4|OTTHUMT00000335543.1|PTPRN-202|PTPRN|3622|protein_coding|	3622	3400.73	17.951	0.0377353	ENSG00000054356.13	PTPRN-202
PTPRN2	ENST00000389413.7|ENSG00000155093.18|OTTHUMG00000152646.4|OTTHUMT00000327121.1|PTPRN2-201|PTPRN2|4723|protein_coding|	4723	4501.73	0.0	0.0	ENSG00000155093.18	PTPRN2-201
PTPRO	ENST00000281171.8|ENSG00000151490.13|OTTHUMG00000168786.1|OTTHUMT00000401079.1|PTPRO-201|PTPRO|5301|protein_coding|	5301	5079.73	0.0	0.0	ENSG00000151490.13	PTPRO-201
PTPRQ	ENST00000551042.5|ENSG00000139304.13|OTTHUMG00000170171.8|OTTHUMT00000383997.3|PTPRQ-205|PTPRQ|2336|protein_coding|	2336	2114.73	0.0	0.0	ENSG00000139304.13	PTPRQ-205
PTPRR	ENST00000440835.6|ENSG00000153233.12|OTTHUMG00000169502.2|OTTHUMT00000404481.1|PTPRR-204|PTPRR|2818|protein_coding|	2818	2596.73	62.9229	0.173226	ENSG00000153233.12	PTPRR-204
PTPRS	ENST00000591760.5|ENSG00000105426.16|OTTHUMG00000180325.5|OTTHUMT00000450787.2|PTPRS-209|PTPRS|478|protein_coding|	478	256.798	184.537	5.13716	ENSG00000105426.16	PTPRS-209
PTPRT	ENST00000373187.5|ENSG00000196090.12|OTTHUMG00000033040.5|OTTHUMT00000080315.1|PTPRT-203|PTPRT|12453|protein_coding|	12453	12231.7	0.0	0.0	ENSG00000196090.12	PTPRT-203
PTPRU	ENST00000373779.7|ENSG00000060656.19|OTTHUMG00000003699.7|OTTHUMT00000010445.2|PTPRU-202|PTPRU|5579|protein_coding|	5579	5357.73	93.558	0.124834	ENSG00000060656.19	PTPRU-202
PTPRZ1	ENST00000393386.6|ENSG00000106278.11|OTTHUMG00000157057.1|OTTHUMT00000347288.1|PTPRZ1-201|PTPRZ1|8175|protein_coding|	8175	7953.73	0.0	0.0	ENSG00000106278.11	PTPRZ1-201
PTRH1	ENST00000543175.4|ENSG00000187024.14|OTTHUMG00000020710.8|-|PTRH1-208|PTRH1|814|protein_coding|	814	592.761	608.578	7.33953	ENSG00000187024.14	PTRH1-208
PTRH2	ENST00000393038.2|ENSG00000141378.14|OTTHUMG00000154532.3|OTTHUMT00000335784.1|PTRH2-201|PTRH2|901|protein_coding|	901	679.761	1455.99	15.3121	ENSG00000141378.14	PTRH2-201
PTRHD1	ENST00000328379.5|ENSG00000184924.5|OTTHUMG00000151978.3|OTTHUMT00000324626.3|PTRHD1-201|PTRHD1|1105|protein_coding|	1105	883.731	1890.16	15.2901	ENSG00000184924.5	PTRHD1-201
PTS	ENST00000280362.7|ENSG00000150787.7|OTTHUMG00000167167.1|OTTHUMT00000393541.1|PTS-201|PTS|935|protein_coding|	935	713.761	811.023	8.12292	ENSG00000150787.7	PTS-201
PTTG1	ENST00000352433.9|ENSG00000164611.12|OTTHUMG00000130328.5|OTTHUMT00000374138.2|PTTG1-201|PTTG1|753|protein_coding|	753	531.761	2774.1	37.2938	ENSG00000164611.12	PTTG1-201
PTTG1IP	ENST00000397886.3|ENSG00000183255.11|OTTHUMG00000090254.1|OTTHUMT00000206558.1|PTTG1IP-202|PTTG1IP|755|protein_coding|	755	533.761	1526.98	20.4512	ENSG00000183255.11	PTTG1IP-202
PTTG2	ENST00000504686.1|ENSG00000250254.1|OTTHUMG00000160424.1|OTTHUMT00000360541.1|PTTG2-201|PTTG2|691|protein_coding|	691	469.761	0.0	0.0	ENSG00000250254.1	PTTG2-201
PTX3	ENST00000295927.3|ENSG00000163661.3|OTTHUMG00000158750.1|OTTHUMT00000352028.1|PTX3-201|PTX3|1940|protein_coding|	1940	1718.73	0.0	0.0	ENSG00000163661.3	PTX3-201
PTX4	ENST00000440447.2|ENSG00000251692.7|OTTHUMG00000044470.2|OTTHUMT00000432527.1|PTX4-202|PTX4|1117|protein_coding|	1117	895.731	2.0	0.0159619	ENSG00000251692.7	PTX4-202
PUDP	ENST00000381077.9|ENSG00000130021.13|OTTHUMG00000021101.3|OTTHUMT00000055683.2|PUDP-201|PUDP|2140|protein_coding|	2140	1918.73	651.552	2.42754	ENSG00000130021.13	PUDP-201
PUF60	ENST00000349157.10|ENSG00000179950.13|OTTHUMG00000165155.2|OTTHUMT00000382226.1|PUF60-202|PUF60|1821|protein_coding|	1821	1599.73	4802.65	21.4618	ENSG00000179950.13	PUF60-202
PUM1	ENST00000373742.6|ENSG00000134644.15|OTTHUMG00000003795.5|OTTHUMT00000393200.1|PUM1-203|PUM1|3515|protein_coding|	3515	3293.73	978.79	2.12438	ENSG00000134644.15	PUM1-203
PUM2	ENST00000403432.5|ENSG00000055917.15|OTTHUMG00000122098.4|OTTHUMT00000323917.1|PUM2-204|PUM2|3594|protein_coding|	3594	3372.73	1244.08	2.63692	ENSG00000055917.15	PUM2-204
PUM3	ENST00000397885.2|ENSG00000080608.9|OTTHUMG00000019450.4|OTTHUMT00000051529.3|PUM3-202|PUM3|2321|protein_coding|	2321	2099.73	3513.68	11.9627	ENSG00000080608.9	PUM3-202
PURA	ENST00000331327.4|ENSG00000185129.5|OTTHUMG00000129242.3|OTTHUMT00000251341.3|PURA-201|PURA|11497|protein_coding|	11497	11275.7	1657.55	1.05088	ENSG00000185129.5	PURA-201
PURB	ENST00000395699.3|ENSG00000146676.8|OTTHUMG00000023578.4|OTTHUMT00000251332.2|PURB-201|PURB|9069|protein_coding|	9069	8847.73	1629.2	1.31636	ENSG00000146676.8	PURB-201
PURG	ENST00000339382.3|ENSG00000172733.11|OTTHUMG00000157357.6|OTTHUMT00000348564.2|PURG-201|PURG|2693|protein_coding|	2693	2471.73	4.0	0.0115689	ENSG00000172733.11	PURG-201
PUS1	ENST00000443358.6|ENSG00000177192.13|OTTHUMG00000128507.7|OTTHUMT00000397779.1|PUS1-203|PUS1|1664|protein_coding|	1664	1442.73	1065.88	5.28149	ENSG00000177192.13	PUS1-203
PUS10	ENST00000421319.5|ENSG00000162927.13|OTTHUMG00000129423.8|OTTHUMT00000325425.4|PUS10-204|PUS10|571|protein_coding|	571	349.761	58.0417	1.18631	ENSG00000162927.13	PUS10-204
PUS3	ENST00000534158.5|ENSG00000110060.8|OTTHUMG00000165870.3|OTTHUMT00000386784.2|PUS3-204|PUS3|605|protein_coding|	605	383.761	212.972	3.96728	ENSG00000110060.8	PUS3-204
PUS7	ENST00000469408.5|ENSG00000091127.13|OTTHUMG00000157399.2|OTTHUMT00000348680.1|PUS7-202|PUS7|2356|protein_coding|	2356	2134.73	2831.97	9.48368	ENSG00000091127.13	PUS7-202
PUS7L	ENST00000547156.1|ENSG00000129317.14|OTTHUMG00000169423.3|OTTHUMT00000403937.2|PUS7L-204|PUS7L|566|protein_coding|	566	344.761	114.945	2.38343	ENSG00000129317.14	PUS7L-204
PUSL1	ENST00000379031.9|ENSG00000169972.11|OTTHUMG00000003361.3|OTTHUMT00000009438.1|PUSL1-201|PUSL1|1287|protein_coding|	1287	1065.73	2261.96	15.1729	ENSG00000169972.11	PUSL1-201
PVALB	ENST00000417718.6|ENSG00000100362.12|OTTHUMG00000150547.14|OTTHUMT00000318858.1|PVALB-204|PVALB|569|protein_coding|	569	347.761	0.0	0.0	ENSG00000100362.12	PVALB-204
PVALEF	ENST00000637878.1|ENSG00000225180.7|OTTHUMG00000150182.3|OTTHUMT00000489199.1|PVALEF-203|PVALEF|1306|protein_coding|	1306	1084.73	0.0	0.0	ENSG00000225180.7	PVALEF-203
PVR	ENST00000425690.7|ENSG00000073008.14|OTTHUMG00000151527.4|OTTHUMT00000323017.3|PVR-205|PVR|3325|protein_coding|	3325	3103.73	795.535	1.83234	ENSG00000073008.14	PVR-205
PVRIG	ENST00000317271.2|ENSG00000213413.2|OTTHUMG00000156798.3|OTTHUMT00000345870.2|PVRIG-201|PVRIG|1583|protein_coding|	1583	1361.73	0.0	0.0	ENSG00000213413.2	PVRIG-201
PWP1	ENST00000541166.1|ENSG00000136045.11|OTTHUMG00000169913.2|OTTHUMT00000406544.1|PWP1-202|PWP1|1722|protein_coding|	1722	1500.73	1190.05	5.66881	ENSG00000136045.11	PWP1-202
PWP2	ENST00000291576.11|ENSG00000241945.7|OTTHUMG00000086893.5|OTTHUMT00000195736.3|PWP2-201|PWP2|3297|protein_coding|	3297	3075.73	3895.24	9.05352	ENSG00000241945.7	PWP2-201
PWWP2A	ENST00000307063.8|ENSG00000170234.12|OTTHUMG00000163546.3|OTTHUMT00000374092.2|PWWP2A-201|PWWP2A|3346|protein_coding|	3346	3124.73	707.959	1.61967	ENSG00000170234.12	PWWP2A-201
PWWP2B	ENST00000305233.5|ENSG00000171813.13|OTTHUMG00000019286.4|OTTHUMT00000051075.3|PWWP2B-201|PWWP2B|2651|protein_coding|	2651	2429.73	371.101	1.09185	ENSG00000171813.13	PWWP2B-201
PXDC1	ENST00000380277.6|ENSG00000168994.13|OTTHUMG00000014146.2|OTTHUMT00000039690.1|PXDC1-201|PXDC1|1538|protein_coding|	1538	1316.73	0.0	0.0	ENSG00000168994.13	PXDC1-201
PXDN	ENST00000252804.8|ENSG00000130508.10|OTTHUMG00000059697.4|OTTHUMT00000322505.1|PXDN-201|PXDN|6808|protein_coding|	6808	6586.73	0.0	0.0	ENSG00000130508.10	PXDN-201
PXDNL	ENST00000356297.4|ENSG00000147485.12|OTTHUMG00000164244.1|OTTHUMT00000377905.1|PXDNL-201|PXDNL|4805|protein_coding|	4805	4583.73	1.0	0.0015596	ENSG00000147485.12	PXDNL-201
PXK	ENST00000356151.6|ENSG00000168297.15|OTTHUMG00000159149.4|OTTHUMT00000353499.1|PXK-202|PXK|2037|protein_coding|	2037	1815.73	342.756	1.34948	ENSG00000168297.15	PXK-202
PXMP2	ENST00000317479.7|ENSG00000176894.9|OTTHUMG00000168019.2|OTTHUMT00000397553.1|PXMP2-201|PXMP2|957|protein_coding|	957	735.731	1468.04	14.2643	ENSG00000176894.9	PXMP2-201
PXMP4	ENST00000344022.7|ENSG00000101417.11|OTTHUMG00000032273.4|OTTHUMT00000269159.2|PXMP4-202|PXMP4|989|protein_coding|	989	767.731	102.841	0.957613	ENSG00000101417.11	PXMP4-202
PXN	ENST00000424649.6|ENSG00000089159.16|OTTHUMG00000169169.9|OTTHUMT00000402713.3|PXN-204|PXN|3683|protein_coding|	3683	3461.73	765.691	1.58122	ENSG00000089159.16	PXN-204
PXT1	ENST00000454782.2|ENSG00000179165.10|OTTHUMG00000159815.3|OTTHUMT00000357516.2|PXT1-201|PXT1|2108|protein_coding|	2108	1886.73	5.0	0.0189449	ENSG00000179165.10	PXT1-201
PXYLP1	ENST00000502783.5|ENSG00000155893.12|OTTHUMG00000160171.5|OTTHUMT00000359534.1|PXYLP1-203|PXYLP1|2066|protein_coding|	2066	1844.73	46.0286	0.178372	ENSG00000155893.12	PXYLP1-203
PYCARD	ENST00000247470.9|ENSG00000103490.13|OTTHUMG00000176753.31|OTTHUMT00000255539.32|PYCARD-201|PYCARD|990|protein_coding|	990	768.731	378.064	3.51579	ENSG00000103490.13	PYCARD-201
PYCR1	ENST00000405481.8|ENSG00000183010.16|OTTHUMG00000178436.2|OTTHUMT00000441961.2|PYCR1-205|PYCR1|841|protein_coding|	841	619.761	1185.57	13.6752	ENSG00000183010.16	PYCR1-205
PYCR2	ENST00000343818.10|ENSG00000143811.18|OTTHUMG00000037506.5|OTTHUMT00000091314.1|PYCR2-201|PYCR2|1689|protein_coding|	1689	1467.73	5623.18	27.3884	ENSG00000143811.18	PYCR2-201
PYCR3	ENST00000495276.5|ENSG00000104524.13|OTTHUMG00000157010.6|OTTHUMT00000476210.1|PYCR3-207|PYCR3|2332|protein_coding|	2332	2110.73	1069.42	3.622	ENSG00000104524.13	PYCR3-207
PYDC1	ENST00000302964.3|ENSG00000169900.7|OTTHUMG00000132407.2|OTTHUMT00000255543.2|PYDC1-201|PYDC1|813|protein_coding|	813	591.761	0.0	0.0	ENSG00000169900.7	PYDC1-201
PYDC2	ENST00000518817.1|ENSG00000253548.1|OTTHUMG00000156167.4|OTTHUMT00000343231.4|PYDC2-201|PYDC2|294|protein_coding|	294	74.0346	33.0	3.18648	ENSG00000253548.1	PYDC2-201
PYGB	ENST00000216962.8|ENSG00000100994.11|OTTHUMG00000032117.3|OTTHUMT00000078415.2|PYGB-201|PYGB|4134|protein_coding|	4134	3912.73	1669.97	3.05113	ENSG00000100994.11	PYGB-201
PYGL	ENST00000532462.5|ENSG00000100504.16|OTTHUMG00000166596.6|OTTHUMT00000390652.1|PYGL-205|PYGL|2711|protein_coding|	2711	2489.73	227.954	0.654525	ENSG00000100504.16	PYGL-205
PYGM	ENST00000377432.7|ENSG00000068976.13|OTTHUMG00000066835.2|OTTHUMT00000143255.1|PYGM-202|PYGM|2611|protein_coding|	2611	2389.73	76.8372	0.229855	ENSG00000068976.13	PYGM-202
PYGO1	ENST00000302000.10|ENSG00000171016.12|OTTHUMG00000132009.4|OTTHUMT00000254977.2|PYGO1-201|PYGO1|8488|protein_coding|	8488	8266.73	37.4825	0.0324135	ENSG00000171016.12	PYGO1-201
PYGO2	ENST00000368457.2|ENSG00000163348.3|OTTHUMG00000037370.1|OTTHUMT00000090949.1|PYGO2-202|PYGO2|3146|protein_coding|	3146	2924.73	1753.25	4.28538	ENSG00000163348.3	PYGO2-202
PYHIN1	ENST00000368135.4|ENSG00000163564.14|OTTHUMG00000037109.2|OTTHUMT00000090114.1|PYHIN1-201|PYHIN1|1662|protein_coding|	1662	1440.73	1.00753	0.00499924	ENSG00000163564.14	PYHIN1-201
PYM1	ENST00000408946.6|ENSG00000170473.16|OTTHUMG00000170220.5|OTTHUMT00000408079.1|PYM1-203|PYM1|1226|protein_coding|	1226	1004.73	1009.24	7.18088	ENSG00000170473.16	PYM1-203
PYROXD1	ENST00000240651.13|ENSG00000121350.15|OTTHUMG00000169129.2|OTTHUMT00000402363.2|PYROXD1-201|PYROXD1|4055|protein_coding|	4055	3833.73	78.5062	0.146391	ENSG00000121350.15	PYROXD1-201
PYROXD2	ENST00000370575.4|ENSG00000119943.12|OTTHUMG00000018877.3|OTTHUMT00000049782.2|PYROXD2-201|PYROXD2|2028|protein_coding|	2028	1806.73	16.39	0.064851	ENSG00000119943.12	PYROXD2-201
PYURF	ENST00000273968.4|ENSG00000145337.4|OTTHUMG00000130949.1|OTTHUMT00000253550.1|PYURF-201|PYURF|1361|protein_coding|	1361	1139.73	5738.99	35.9969	ENSG00000145337.4	PYURF-201
PYY	ENST00000360085.6|ENSG00000131096.10|OTTHUMG00000181801.1|OTTHUMT00000457658.1|PYY-201|PYY|1053|protein_coding|	1053	831.731	2.0	0.0171901	ENSG00000131096.10	PYY-201
PZP	ENST00000261336.6|ENSG00000126838.9|OTTHUMG00000154915.2|OTTHUMT00000337624.1|PZP-201|PZP|4610|protein_coding|	4610	4388.73	0.0	0.0	ENSG00000126838.9	PZP-201
QARS	ENST00000464962.6|ENSG00000172053.17|OTTHUMG00000156774.12|OTTHUMT00000345694.2|QARS-209|QARS|2362|protein_coding|	2362	2140.73	6028.91	20.133	ENSG00000172053.17	QARS-209
QDPR	ENST00000281243.9|ENSG00000151552.11|OTTHUMG00000128537.3|OTTHUMT00000250372.1|QDPR-201|QDPR|1648|protein_coding|	1648	1426.73	242.799	1.21657	ENSG00000151552.11	QDPR-201
QKI	ENST00000544823.5|ENSG00000112531.16|OTTHUMG00000015977.5|OTTHUMT00000400544.2|QKI-215|QKI|597|protein_coding|	597	375.761	615.33	11.7065	ENSG00000112531.16	QKI-215
QPCT	ENST00000650442.1|ENSG00000115828.16|OTTHUMG00000100963.4|OTTHUMT00000500909.1|QPCT-207|QPCT|582|protein_coding|	582	360.761	0.0	0.0	ENSG00000115828.16	QPCT-207
QPCTL	ENST00000012049.9|ENSG00000011478.11|OTTHUMG00000182131.1|OTTHUMT00000459656.1|QPCTL-201|QPCTL|2310|protein_coding|	2310	2088.73	1100.41	3.76621	ENSG00000011478.11	QPCTL-201
QPRT	ENST00000395384.8|ENSG00000103485.17|OTTHUMG00000097770.4|OTTHUMT00000215011.2|QPRT-202|QPRT|2343|protein_coding|	2343	2121.73	4797.87	16.1655	ENSG00000103485.17	QPRT-202
QRFP	ENST00000623824.1|ENSG00000188710.2|OTTHUMG00000131663.2|OTTHUMT00000254566.2|QRFP-202|QRFP|1658|protein_coding|	1658	1436.73	0.0	0.0	ENSG00000188710.2	QRFP-202
QRFPR	ENST00000334383.9|ENSG00000186867.10|OTTHUMG00000133036.3|OTTHUMT00000364003.1|QRFPR-201|QRFPR|1215|protein_coding|	1215	993.731	0.0	0.0	ENSG00000186867.10	QRFPR-201
QRICH1	ENST00000357496.6|ENSG00000198218.10|OTTHUMG00000156772.3|OTTHUMT00000345671.1|QRICH1-201|QRICH1|3083|protein_coding|	3083	2861.73	1935.58	4.8352	ENSG00000198218.10	QRICH1-201
QRICH2	ENST00000636395.1|ENSG00000129646.14|OTTHUMG00000167578.5|OTTHUMT00000395140.4|QRICH2-205|QRICH2|5677|protein_coding|	5677	5455.73	162.525	0.21296	ENSG00000129646.14	QRICH2-205
QRSL1	ENST00000369046.8|ENSG00000130348.11|OTTHUMG00000015301.1|OTTHUMT00000041667.1|QRSL1-202|QRSL1|4106|protein_coding|	4106	3884.73	1173.75	2.15996	ENSG00000130348.11	QRSL1-202
QSER1	ENST00000399302.7|ENSG00000060749.15|OTTHUMG00000166220.6|-|QSER1-201|QSER1|9271|protein_coding|	9271	9049.73	2993.79	2.36493	ENSG00000060749.15	QSER1-201
QSOX1	ENST00000367600.5|ENSG00000116260.16|OTTHUMG00000035256.3|OTTHUMT00000100310.1|QSOX1-201|QSOX1|2519|protein_coding|	2519	2297.73	1437.56	4.47257	ENSG00000116260.16	QSOX1-201
QSOX2	ENST00000358701.9|ENSG00000165661.16|OTTHUMG00000020923.2|OTTHUMT00000055046.2|QSOX2-201|QSOX2|4530|protein_coding|	4530	4308.73	1912.29	3.17275	ENSG00000165661.16	QSOX2-201
QTRT1	ENST00000250237.9|ENSG00000213339.8|OTTHUMG00000180588.2|OTTHUMT00000452086.1|QTRT1-201|QTRT1|1317|protein_coding|	1317	1095.73	729.239	4.7577	ENSG00000213339.8	QTRT1-201
QTRT2	ENST00000485050.5|ENSG00000151576.10|OTTHUMG00000159336.3|OTTHUMT00000354709.1|QTRT2-212|QTRT2|3844|protein_coding|	3844	3622.73	692.313	1.36615	ENSG00000151576.10	QTRT2-212
R3HCC1	ENST00000265806.10|ENSG00000104679.10|OTTHUMG00000163786.3|OTTHUMT00000375467.2|R3HCC1-201|R3HCC1|1773|protein_coding|	1773	1551.73	912.783	4.20516	ENSG00000104679.10	R3HCC1-201
R3HCC1L	ENST00000298999.7|ENSG00000166024.13|OTTHUMG00000018873.1|OTTHUMT00000049764.1|R3HCC1L-201|R3HCC1L|3379|protein_coding|	3379	3157.73	486.824	1.10212	ENSG00000166024.13	R3HCC1L-201
R3HDM1	ENST00000409478.5|ENSG00000048991.16|OTTHUMG00000131740.11|OTTHUMT00000331545.1|R3HDM1-202|R3HDM1|4272|protein_coding|	4272	4050.73	805.235	1.42109	ENSG00000048991.16	R3HDM1-202
R3HDM2	ENST00000448732.1|ENSG00000179912.20|OTTHUMG00000171568.8|OTTHUMT00000326571.3|R3HDM2-208|R3HDM2|195|protein_coding|	195	20.6833	10.7817	3.72649	ENSG00000179912.20	R3HDM2-208
R3HDM4	ENST00000361574.9|ENSG00000198858.9|OTTHUMG00000181899.3|OTTHUMT00000458209.1|R3HDM4-201|R3HDM4|1815|protein_coding|	1815	1593.73	2501.27	11.2196	ENSG00000198858.9	R3HDM4-201
R3HDML	ENST00000217043.2|ENSG00000101074.3|OTTHUMG00000032524.1|OTTHUMT00000079344.1|R3HDML-201|R3HDML|1377|protein_coding|	1377	1155.73	0.0	0.0	ENSG00000101074.3	R3HDML-201
RAB10	ENST00000264710.4|ENSG00000084733.10|OTTHUMG00000094796.3|OTTHUMT00000211610.1|RAB10-201|RAB10|3535|protein_coding|	3535	3313.73	3381.03	7.29396	ENSG00000084733.10	RAB10-201
RAB11A	ENST00000566233.5|ENSG00000103769.9|OTTHUMG00000133162.7|OTTHUMT00000421998.2|RAB11A-205|RAB11A|588|protein_coding|	588	366.761	1807.65	35.2341	ENSG00000103769.9	RAB11A-205
RAB11B	ENST00000328024.10|ENSG00000185236.11|OTTHUMG00000182278.3|OTTHUMT00000460343.2|RAB11B-201|RAB11B|1751|protein_coding|	1751	1529.73	317.034	1.48157	ENSG00000185236.11	RAB11B-201
RAB11FIP1	ENST00000287263.8|ENSG00000156675.15|OTTHUMG00000164026.3|OTTHUMT00000376815.1|RAB11FIP1-201|RAB11FIP1|6253|protein_coding|	6253	6031.73	2958.61	3.50653	ENSG00000156675.15	RAB11FIP1-201
RAB11FIP2	ENST00000369199.5|ENSG00000107560.11|OTTHUMG00000019128.3|OTTHUMT00000499022.2|RAB11FIP2-202|RAB11FIP2|6078|protein_coding|	6078	5856.73	388.076	0.473689	ENSG00000107560.11	RAB11FIP2-202
RAB11FIP3	ENST00000262305.8|ENSG00000090565.15|OTTHUMG00000047843.7|OTTHUMT00000109066.4|RAB11FIP3-201|RAB11FIP3|4831|protein_coding|	4831	4609.73	374.943	0.581462	ENSG00000090565.15	RAB11FIP3-201
RAB11FIP4	ENST00000394744.6|ENSG00000131242.17|OTTHUMG00000132787.6|OTTHUMT00000445580.1|RAB11FIP4-201|RAB11FIP4|1968|protein_coding|	1968	1746.73	672.393	2.75187	ENSG00000131242.17	RAB11FIP4-201
